tweet_id,airline_sentiment
569838141273559040,neutral
569481844300898304,negative
568785504004497408,positive
569816326744776705,neutral
568819406207356928,positive
569240250192670720,positive
568835810532794368,positive
569993176636739584,positive
569865061855932416,positive
568925579933671424,neutral
569250912784519168,positive
570169567374401536,negative
570095499287506946,positive
568621100914991104,positive
569347372595212289,positive
568184231819481088,neutral
568183277774868480,positive
568424596657078272,negative
569101653573570560,positive
569982678558048256,positive
569502963317649408,positive
568467366780264448,negative
569864693998690304,neutral
568862914154770432,positive
569329378061979648,negative
568173938292985858,positive
568479680229208064,negative
568396209091702784,neutral
569615206625599488,negative
570187686213918721,positive
568845552114405376,neutral
570220208037584896,positive
569311482950897665,positive
568853588858023936,positive
570295405818335236,neutral
568457663123746816,negative
568230767714799616,positive
570224417445261313,negative
569910571686088704,positive
570248035369820162,positive
569659364530728961,positive
568439748047581184,positive
569995730951147523,positive
569473998519578624,positive
570116329694310400,positive
569666892882952192,positive
569924117719199744,positive
570213783085432832,negative
570296572375900160,positive
567872810770657280,positive
569639640170254336,positive
569487075797565440,positive
568885959225446400,positive
568105106647838720,positive
570276018751016960,negative
569598985737867265,positive
567802662026014720,neutral
568248151368269824,neutral
569676387113672704,positive
569226128168062976,neutral
570217145428090880,negative
569986129820196864,negative
569892141335334913,positive
570250470289068032,neutral
569639780276953088,positive
567905540761870336,positive
570270728051765248,negative
570146467542933505,neutral
569277352129138688,neutral
569837381261533185,positive
569005718365298689,neutral
569621367806664705,positive
567840122454052864,positive
569673434721951744,positive
569914848991010816,positive
568058820376854528,neutral
569821947049218048,positive
569913595762311168,positive
568888167681695744,positive
569240866684071936,positive
568092044964421632,positive
568092350355865600,neutral
569582862472577024,neutral
569661662648610816,neutral
569809648712327168,positive
569514031695962112,negative
567806872410161152,positive
569602295224246272,negative
567787873778278400,positive
570109961511895040,positive
568240048384151554,positive
569835641514692608,neutral
569609163824713729,neutral
569325844931448832,negative
568328533421867008,positive
569308130464698368,neutral
569915029950222337,positive
567966853068251136,positive
569615736387325952,positive
569206152510226432,negative
568166479327313920,positive
570129843594997760,negative
570033627939131392,positive
569940075120873472,positive
569926909515034624,neutral
570289085354541058,negative
569233861651144704,positive
567802900480585728,neutral
569231300843970561,negative
567874261085454338,positive
570239952975482881,positive
569901679975522304,positive
569443675194966016,positive
567754559762612225,negative
568841522663329793,positive
569372947720179714,positive
570084122636365825,positive
568101606585020416,positive
567970771718578176,negative
568781359331844096,positive
568054377421901824,negative
569846545715228673,positive
568925709189705728,positive
570034397153398784,positive
568897700315435008,neutral
568993159419535360,positive
568724832898162688,positive
567883722948763648,positive
570219877006503936,neutral
569562007671853056,positive
569999614624927744,neutral
568057232392380416,positive
568479942146707456,neutral
568547227527819264,positive
568389719093940224,positive
568829465788350464,neutral
569905936980185088,positive
568873020460126209,positive
568432609866457088,negative
567816074898513920,positive
568823775745028096,neutral
570040644451708930,positive
568159614069444608,negative
567842366473834498,positive
569994090147909632,positive
569626297116176384,negative
569624091646431232,positive
569139586124910593,negative
567728481623359488,positive
569633166031511552,neutral
570010976608780288,neutral
569228870177591298,neutral
569638417505497088,negative
568178240101191681,positive
569972884052930560,positive
569960248548593665,positive
568526349565972480,positive
569757272760397824,neutral
568881812174299137,neutral
568806985505726464,negative
568885645927686144,positive
568240355772108800,positive
569296585697464320,positive
567849520781893632,positive
569897003255083008,negative
567867168429182976,negative
570249102404923392,positive
569271943188209667,positive
569084344930676736,positive
568182386409607168,positive
569992602025644034,negative
570005561338503170,positive
567804646157475840,neutral
568919118193291264,positive
567951376480907264,negative
567725820056068096,positive
568527304348942336,negative
569195472650268672,positive
568464337146404864,positive
569674597479677952,positive
569758956941234176,negative
569175432702107648,positive
569693012885770240,negative
569904406285516800,positive
569612028492570624,positive
569886537128632320,negative
568109390026448896,positive
569346433305993216,positive
570024703256956929,positive
569590988395708416,positive
567997512310767616,neutral
569281144186908672,positive
569220232293720066,positive
568852319762313216,positive
569585203666161664,positive
568471761051721728,positive
569858507341606912,positive
568491460250742784,negative
568463331251634176,positive
569628242044428288,negative
568481985221537792,positive
569967974284713984,positive
570092196247969796,positive
567772565956222976,positive
569636003473793024,neutral
569595595754639360,positive
569565776010567680,positive
569605935280336896,neutral
567728017196457987,positive
570287622343540736,positive
567728229340172288,negative
569887996071297024,neutral
569948808320315392,neutral
569527183825182720,positive
568663147189415936,positive
568541219711819776,positive
570208036314222592,positive
569907323650633728,neutral
567813839539159040,neutral
569832968954499072,negative
569952945028108288,neutral
569983338880114688,positive
570106114202861568,positive
569938559836299264,neutral
568949828518084608,positive
568083251866152960,positive
569223862941929472,positive
567947508208377858,positive
569618829627666432,positive
569757234260942848,negative
568145575452876800,positive
569869506560069633,neutral
569217929541238784,positive
569719693780496384,positive
569609971383586817,negative
569671617674022912,positive
568826365878730753,positive
569549686857736193,negative
570244720229797889,negative
569651816197169153,negative
569593045777321985,positive
568968141814046720,neutral
568264441906618368,positive
570033259842801664,positive
569557662997852160,negative
569330337735696385,positive
568834799592448000,positive
569247182337019904,positive
569618489788346368,positive
567734357839056896,neutral
569887230019284993,neutral
569018352464588800,positive
570202160564203520,neutral
569179937841815553,neutral
567802649526976512,positive
569623248205430785,positive
567799412538494976,neutral
569186384121954305,positive
567806786331234305,positive
570043390773084160,positive
568845145510158336,positive
568054514617622528,positive
569261737037455361,positive
568613837198340098,positive
568527605063757824,negative
568161901089132544,positive
568284515728302080,positive
569884407852437504,neutral
567833666925121536,negative
568512847178645505,neutral
569967897600139264,neutral
569597711789502464,positive
570302060035497984,positive
567919829589442560,negative
569305311007399936,negative
569967493487292416,neutral
570291066466897921,positive
570083548364992512,negative
570222481618948096,positive
569303932691984384,positive
568483773467262976,positive
567810209088847873,positive
569939156740149249,negative
569814855349346304,positive
569213183455563776,positive
570276787063816192,positive
569676217432977408,neutral
567738031398866944,neutral
569915643094396929,positive
569671053594591232,negative
569958524270342144,neutral
569503649677750272,positive
570003343222964224,positive
568458157703499776,negative
567899906150703104,positive
567724950556258304,neutral
570298455068971008,neutral
567829088380919809,positive
569586373042278400,negative
569692835907129345,negative
569885015615664129,positive
569649806202642432,neutral
569970729237782528,positive
568873459901702145,positive
569715563385085952,positive
570074583379939328,positive
568418165853540352,negative
568244094583107585,positive
569551994949648385,positive
568135153903656960,positive
569609970007674881,positive
568894575596580864,positive
568787022472740864,positive
568973617687625728,positive
569587371693355008,negative
569645522363011072,neutral
570224962184867840,neutral
570096856685871106,positive
569320594400874497,neutral
568501367754661888,neutral
569958916668305408,neutral
567930900731854848,positive
567901996763602945,positive
569797440100036608,neutral
570121673099190272,negative
569152332765667328,positive
569302780013355008,neutral
569431307152953344,negative
570286100637466624,negative
569036471232892929,positive
569243185832169472,positive
568779794902614016,positive
569664828911919104,negative
568146088416448513,positive
569645294708609025,neutral
568807947423375360,positive
570037613899481088,positive
570264856223330304,positive
569563148472225794,negative
569723768773349376,neutral
568016802191683586,positive
569589643487928321,positive
568600380977893376,positive
569634828641034240,negative
569784699117137920,negative
569954824265076737,neutral
570272387985514497,neutral
569387765957308416,negative
568659661861175297,positive
569870442388983808,negative
570285070184898561,negative
568177098038349825,positive
569586743831191552,positive
570301929580048385,positive
569974705811107840,positive
568207908057567232,positive
569179517522046977,neutral
569524522291892226,neutral
570236495367315456,neutral
568590189582536704,positive
569091378438746112,positive
569423132240556033,positive
569924092280774656,neutral
569701230479413249,negative
569278418606559233,negative
569616208804380672,positive
570271479616573440,positive
569648229295329280,positive
569921842204565504,positive
568405950958333952,negative
569285045401178113,positive
569256434736746496,positive
568169837878484992,positive
569634318349246464,negative
570215343530102784,positive
569691574625415168,negative
570261328511643648,positive
569737258191839232,positive
568929782286516224,positive
570095131967295489,positive
569353669738688512,positive
568601527591440386,neutral
567819359255810048,positive
568615362960293888,neutral
569225412540174336,positive
567850746319753217,neutral
570272186419847168,positive
568796018348724226,positive
569336493224955904,positive
569631404306210816,positive
568644286306242561,positive
569379979055796224,negative
568605001666449408,negative
569175138349887488,positive
567815174045868032,positive
568057241435303936,positive
568006084360863745,negative
569767266075742208,positive
568756110456270849,positive
569984178764308480,positive
567768552644423680,neutral
569895266670612480,positive
570224421194964992,neutral
569627079458865153,positive
568458879220076545,positive
570240784357830659,positive
569957516748066817,negative
569598588378087426,positive
569760231846072321,positive
570250371110539264,positive
569638419384528897,positive
569507060209090561,positive
568878244331696128,positive
569925190236442624,neutral
569715707736420352,neutral
568802037057646594,positive
569869892960133120,negative
568077686507229184,neutral
568702964623216643,positive
570274049118625792,positive
568082656413552640,positive
569607918569410560,positive
569714541178679296,neutral
570192452486889473,positive
568450413365571584,positive
568468715819266048,positive
568243352258236416,neutral
568203369053077505,neutral
569301244948324353,positive
567851942627577856,negative
567775685796589568,positive
570038694817767425,neutral
570086475989061632,positive
568546953262436352,positive
568271522332192768,neutral
568501539167473664,positive
567755891714174976,positive
568622676773703681,positive
569356085359996929,positive
570078102551834624,positive
567804350040416256,neutral
569616424995409921,negative
569687262444720128,negative
568030511530172416,negative
568758807418896385,positive
567805714216792064,positive
568804625257791488,neutral
568943214130040832,positive
569530483022962688,positive
568546837231042560,positive
568851396923146240,positive
569947514633191424,neutral
568083224146149376,positive
568095623875964928,positive
568052343922507776,neutral
568553014786547712,positive
567790177063608320,positive
567969619849265153,neutral
568475305675001857,positive
567899319157669888,neutral
568191101087019008,positive
570202204281425920,positive
569655262765719553,positive
569482263345307648,positive
570011533205336064,negative
568899726273323008,neutral
569170897606709250,positive
569960024455454721,negative
570237453229019137,negative
569647694005870592,positive
568862839340961792,positive
569088496117415937,positive
569892024708689920,neutral
568893498193158144,positive
570236014238699521,positive
570225899964129281,positive
569705212274995201,positive
568792520337039360,positive
567807014388154368,positive
569922305423495168,positive
569975126659342336,positive
568115829616861184,neutral
569912213068066816,positive
569241970662645762,negative
568944928266412032,neutral
567770993159307264,positive
569552945324273665,negative
568998609590419456,positive
568884211739971584,positive
569288268530917376,neutral
567949332395249664,positive
568772824523001856,negative
570263827033432064,positive
568199550084591616,positive
570265811623002112,neutral
569769633995104256,positive
568395094232932352,neutral
569584719089836032,positive
570287747643998208,positive
569716646165778432,positive
569912963273879552,neutral
570264793140953088,positive
567728679426326528,positive
567859569621372928,positive
569504172011356160,neutral
570294189143031808,positive
568859651980156928,positive
569857396899606528,positive
569035174328934401,positive
569999632920674304,positive
568444042851323904,neutral
569392511732588544,negative
568467286333513728,positive
569620098467569664,positive
569697456536965121,positive
569650276380110848,negative
570209843199524864,negative
570208172289474560,positive
570276245960835073,negative
570075821127249920,negative
569369243965362176,negative
569695695868817410,positive
568740200479793153,positive
570237440616570880,neutral
569243229138202624,positive
570279368766959616,positive
567719005713334276,positive
568543965026390016,positive
570236587386122240,positive
569697188508348416,positive
567803467282046976,positive
569538649110548480,positive
569604400479649792,negative
569845438494457856,negative
570282087065919488,positive
568470266793340929,positive
569517360828145664,neutral
567845953245413376,positive
569657850856919041,negative
568243964983308289,positive
568907615809503233,positive
569958588837285890,neutral
568921407813521409,negative
569672807715463168,neutral
569926843853185024,negative
569827255653941248,positive
569970853334650880,neutral
568094548141977600,positive
570002509906837504,positive
569354267854704641,positive
569680782622633984,positive
568380302114086912,negative
570232671353376769,negative
569624009354170369,neutral
569840341899026432,positive
568067622698291200,neutral
568426579874996224,positive
567812841081688064,negative
569291447377137664,neutral
570014299625787392,positive
568829891220803584,positive
569487167191425024,positive
568847735530643457,positive
570081797427621888,negative
568969371118391296,negative
567717552290136065,positive
569682545375354880,positive
569377633894445056,positive
570270216694968320,neutral
568453042816868352,neutral
570058065480962048,neutral
567738743491411968,positive
569912835871879168,positive
568640966866935808,negative
568990617394647040,negative
569530159247826944,positive
567905855653421056,positive
568544211370418176,positive
567783187901915136,positive
569730716692393984,positive
569664849522925569,positive
567801343861092352,positive
569502188562546688,negative
568355672225673216,positive
569984229393637377,neutral
569330683623186433,positive
568977492410703872,positive
568524265663803395,negative
570308799950692353,positive
570242452092813312,positive
568893275907575808,neutral
569017052310056960,positive
569846619996360704,positive
567775140319358976,neutral
569974287286845441,neutral
570296273611448320,neutral
570008661885526016,positive
569895927273517056,positive
568457483301339136,positive
568646628795666432,neutral
570283544125288448,neutral
570265804748550144,positive
569329707084353536,positive
567783113309585409,positive
569296354607935488,positive
569948345583562752,neutral
569497966660218882,neutral
568098977545134080,positive
568203124760055808,positive
568442989258911745,neutral
569487156399378434,positive
569492838448300032,negative
569657112109965312,positive
569459836389335040,positive
569625607476158465,negative
570293494444634114,positive
569887654713499648,neutral
570284482588246016,positive
567849500536152064,positive
569671435309809664,positive
568287936820572160,positive
569687540644642817,positive
568354331503828992,positive
568824193380425731,positive
570242512012451840,positive
567759456503881729,positive
567820713156943872,positive
569263373092823040,negative
568381535063306241,neutral
569716908787933184,positive
569891267666006016,positive
570054647689322496,positive
569976114124349440,negative
568826247809273856,positive
570110504254857217,positive
568821070767255552,positive
568241367396192256,positive
568790282839433216,positive
570030590466121728,positive
569946571577536512,negative
569718904131420161,negative
568791745925918721,positive
568797557914148865,positive
569983750798516225,positive
570272018840428544,positive
569528550589464576,negative
570012706704662528,positive
569657895522054145,neutral
569316516321202176,neutral
570270435478122497,positive
569277477652172800,positive
569923934054805504,neutral
569811470797676544,positive
568562728585064449,positive
569949405136232449,negative
569646538814824449,positive
570039279050579968,positive
569304295444774912,negative
567755542362591233,neutral
568419711521841152,positive
567785481161953280,neutral
570215548589453313,neutral
569638441803075585,neutral
570304912468402177,neutral
568611474416906240,positive
568869594531651584,positive
569782460000514048,negative
570001983408635904,positive
568435364349808640,positive
569923761232850944,positive
568219901359460353,negative
570083761582428160,positive
567880238962716672,positive
569671000486502400,positive
568384147464568834,positive
568639679496454144,positive
570050603927392257,positive
569868638968254467,positive
568902044561465344,positive
569681184898162689,positive
570119457286328320,neutral
569292280000962561,positive
568244170848137217,negative
570272154635374592,negative
568868703762296832,positive
568806618097455104,positive
569922973798420480,positive
569256107186782209,positive
569670634718023680,positive
570222748615598081,neutral
570308309682675712,negative
570009035455344640,neutral
570087510941962241,neutral
570201740496257024,positive
568057226776219648,positive
568885556718907392,neutral
569526325255364609,positive
568064178478571520,negative
569836305066041344,positive
568433759919452160,positive
567754562053091328,positive
570220154363232256,neutral
568220625648672768,negative
568093988516802560,positive
567819541939494913,negative
569606901325017090,neutral
570021329065394176,positive
568194475077570560,neutral
569079956912758784,positive
568909613770211329,positive
568450017649778688,positive
570042796624777216,neutral
570137063716216832,neutral
569710964712411136,positive
568926656615690240,positive
567767009908109312,positive
569258454633701376,positive
569017837576069120,positive
570278202897276928,negative
569946921265184768,neutral
568515101319254016,positive
568179117851578369,positive
569361961487478785,neutral
569990229576196098,positive
570236221575704576,neutral
567799932897210368,positive
569656756764217345,negative
569938470824574976,neutral
568374422136070144,negative
570237238631669763,positive
568088967419023360,positive
569510774957170690,positive
567787583138230272,neutral
569720394782875649,positive
569594123222585344,negative
569571643044929536,negative
569149498183659520,positive
569135148660342784,positive
568984515298922496,neutral
568772334632349696,negative
569959406927945728,positive
567686845903826947,positive
569947001456070656,negative
569075205106229248,negative
569704108095111168,positive
570304445734629376,negative
569230193220554753,neutral
569306599577112577,positive
568432638823772160,positive
568199122903293952,positive
568722339833126912,positive
570079290953486338,positive
568944096687075329,positive
570078673090408448,neutral
569598323621023745,negative
568602007583354880,positive
570276196405125120,negative
569649975342333952,negative
568371161484161025,positive
569872444590129152,positive
569759459632750592,positive
569907965223763970,positive
568801276416401408,positive
569919414948237312,positive
568555130624217089,positive
569968282532315136,positive
570030390309552128,neutral
569292859909672960,positive
569954670006763520,negative
567756085583302656,positive
568553610981740544,neutral
569649590632374273,positive
568743141861228544,positive
569342650068934657,negative
569211825218318336,positive
569221440794271745,positive
569688901922615296,positive
569965247093731328,positive
569717188468334593,positive
567781663469481984,negative
568639207846989824,positive
568959665360384000,positive
568781427636092928,negative
568153430776287233,positive
568999879176949760,positive
568153151636766721,negative
568898405189038080,positive
569684982366666752,positive
568237654606680064,positive
568768952366575618,negative
570269633778855936,negative
569610824647626752,positive
568906726906335234,positive
568215093596573696,positive
570038580967383042,positive
568984098909237248,negative
568076650782404608,positive
568190857263915008,positive
569753041420865536,neutral
569377149045444608,positive
569923242015764480,positive
568838717303074816,neutral
569947033857069057,positive
568551504505802752,neutral
569644213224148993,positive
569510849846611968,positive
569631041356320768,neutral
569596783011217408,negative
569690664029462529,negative
570302023968694272,positive
569899413558169600,positive
569682277111889920,positive
568434729684307970,positive
569948991569264640,positive
567729696662511616,positive
568109598034554880,negative
569243017552375809,positive
569728440758181889,positive
568948462030467072,positive
568779480019251201,positive
568087131748503553,positive
570083989601411072,positive
570259691579809792,positive
570250554670125056,positive
568720333634609153,positive
569614500044918784,positive
569236960528756737,positive
568559216912416768,neutral
569868201720287232,negative
568902736462262272,positive
567791019086065664,neutral
569919996568215552,positive
569668704524308480,positive
568431120032915457,negative
568451916319096832,positive
568409651466899457,positive
569941247546286080,positive
570073969690169344,positive
569287433008754688,positive
568041161652342784,positive
569543791176257537,positive
568045111189372928,positive
570175764643094528,neutral
569132950006185985,negative
568535948042104832,positive
567767439493300224,negative
569567629083430912,positive
569516852805808129,positive
567768330624372736,positive
570045153295011841,neutral
568090175122907136,positive
570134947828080640,neutral
568882359409340416,positive
569529020892651521,neutral
569835633147056128,positive
568213658117005314,positive
569971394701873153,positive
568920614716600320,positive
570295459631263746,positive
569662471213948928,positive
568073860911927296,positive
567950122245623808,positive
569280553574277120,positive
569217317315354624,negative
567831245260005376,positive
569177940027674624,positive
568573570114134016,positive
569509408939487232,positive
568104397869350912,positive
567776832410636288,positive
569850867899170816,positive
570307369328095232,neutral
568738229274464256,positive
570184234498805761,negative
569372595067490304,negative
569140362025050112,positive
569714003653431296,positive
569697809017864193,positive
567902921829978112,positive
569969062228439040,positive
569777607371128834,positive
570099562548834304,neutral
568960217976864769,neutral
568871143022731265,positive
567753747283988481,positive
570173690475728896,neutral
569940980809342976,negative
570304244001193984,negative
569387005131546624,negative
569913899648098304,positive
568679098920206337,neutral
568583737417605122,positive
570286345454800896,positive
570247839563034624,neutral
569355673068118016,positive
568801277984944128,neutral
569317747101982720,positive
569531387629318144,positive
569614917826965504,positive
570019459244691456,positive
568671818262773760,positive
569939932191559680,neutral
568875992128729088,positive
569705524138090496,positive
570007003659149312,positive
569910335353851904,neutral
569718465034096640,neutral
568434790707277824,positive
568868928732028928,neutral
569380376709238784,positive
568129848910204929,negative
569705563287896064,positive
568053919575875584,neutral
567813189334790144,positive
569542427758866433,negative
569348678911021056,negative
569882164382322688,negative
569559734199721984,neutral
569635939422593024,positive
567886632155680770,positive
568173151798108161,negative
569602861467885568,neutral
568167414493532161,negative
568148009722073089,neutral
568925459540344833,neutral
569675774627848192,positive
570305363859406848,positive
569231763173560320,positive
567811913586876417,neutral
568763876377907200,positive
568248180057325568,neutral
567909106553483264,positive
568218962833461248,negative
569151206028931072,positive
569844251426729984,negative
568769725175435264,positive
568220487500709889,positive
569237713016229888,negative
568608189089869825,positive
570016304284901379,neutral
570247551368241153,neutral
568855390462603264,negative
570179455911481344,negative
567735667879575552,positive
567727499367682048,neutral
568985734163664896,negative
569490420356374528,negative
569892553690124288,positive
569620452043317249,negative
568164059981307904,positive
569651579307069440,positive
569703328940032000,positive
570291828349669378,positive
570276440874323968,negative
567782645975625729,positive
569831634817708032,positive
569855205187190784,negative
568959916498509824,positive
568482785389899776,positive
568223950926446593,negative
569275430311751682,positive
568999888043638785,positive
569103591966793728,neutral
568677317590937600,positive
568780228648144896,negative
569610806196768768,positive
569259449115942913,positive
569674237079744512,negative
570042700835082240,positive
568516267440631808,positive
569602817633222656,positive
569934594268471296,neutral
567740235061014528,positive
570273819287531520,negative
568641342869544960,positive
570214488739225601,positive
570020117284724737,positive
569881548515708928,neutral
568148282762874881,positive
568826225621405696,positive
569747046338588672,positive
569172065724428288,positive
569616283706077184,positive
569256055781240832,positive
569781926162145281,positive
569873050117808128,positive
569704066760232960,negative
569980365386809344,positive
569885774386044930,positive
570040888321318912,positive
568604366690627584,positive
568934745909829633,positive
570221178658418689,positive
569540826231152640,positive
569342608813793280,negative
568057346607460354,neutral
569992708447711232,positive
569535821486952448,positive
568196117147463680,neutral
569575003248676864,positive
569949217843605504,neutral
569309777567875075,positive
568108100827217920,positive
569606966772940801,negative
568787202341081088,positive
569590965880532993,negative
570278902959988736,positive
568411980542775296,positive
567965767808864256,positive
569068027917922304,positive
567872769049825280,negative
570250443034640384,positive
568630308284850176,positive
567724133434535936,negative
569610871934205954,positive
569537388986421249,positive
567780076926693376,negative
567738375755415552,positive
569638381375909889,neutral
567737962541375490,positive
568565272824582145,positive
569595218401439744,neutral
568965309505380352,neutral
570270039737274369,positive
569561425955332097,positive
568468959663489025,positive
569684626949718017,positive
569751515461603328,negative
567732946241470464,positive
569362336991092736,positive
568803508784275457,positive
568807823187976193,neutral
569233554242080768,positive
568885971913023488,positive
569328005677494272,negative
569896805611089920,neutral
570023530466840576,negative
569680242194980864,positive
570061334898872321,negative
568849058523033601,positive
569947476830101504,neutral
569669059941261312,neutral
569911713459408896,positive
568480213123919874,positive
568193347216474112,positive
567745016702181376,negative
570024409630515202,neutral
570046710870728704,positive
570211810038521856,positive
570277054635057153,positive
569568357030232066,positive
569277512892551168,positive
570299252141903873,positive
567765664459669504,negative
569235155061227520,positive
569628053648904195,positive
568910753652199424,positive
568973348840943616,positive
569888183409893377,neutral
567874892634304512,positive
567778149132664833,positive
569698504467021824,negative
570296996445204480,positive
569325061892481024,positive
568487677114363904,positive
569615659333627904,neutral
569647597666889728,positive
568118177537744897,positive
568795018816675841,negative
569165378359656448,negative
568204182676578304,positive
569698562734321665,neutral
568946502615179264,positive
568667108252319744,neutral
567802723127803905,neutral
570300915418320897,positive
568491224946098176,positive
568220313370013696,positive
570251671265083393,positive
568611482780508161,negative
569673913892003840,negative
567793072060276736,negative
569754680626008064,positive
570087950156898305,neutral
569696080121569280,positive
569817859406352384,negative
570083998380232704,neutral
569672329321701376,positive
569945237025648640,neutral
569716703556444161,positive
569729569428627456,positive
568782761852596225,positive
569629631814508544,positive
569487121897033728,positive
567748863449395201,negative
570025428095770624,positive
570204649363341312,positive
569805521638662144,negative
569960350876979200,positive
569697236982104065,positive
569861759240171522,positive
568894231651098624,positive
568601554275721216,positive
567777622357475328,neutral
568436943131951104,positive
568979198007595008,positive
569615215144226816,positive
568494962880475137,negative
569666708278878208,positive
569083230361673728,positive
569627346166284288,positive
569981026598043648,neutral
569326785353129984,negative
569672974657146880,neutral
567903883047088128,negative
569683696422244352,neutral
568834182694240256,positive
569580671112388608,positive
569323727818657792,positive
569752107730890752,positive
569711003585220608,positive
569143528397254656,positive
570018892031991808,positive
568963006547111936,positive
568141111601926145,negative
568173585484771328,positive
567935883086688256,negative
570250945281589248,neutral
569656088817233921,negative
567871783107452930,positive
570215386102292480,positive
569878584967344128,positive
569357196141719552,positive
569490499377061888,negative
570086891342733312,positive
568132204712370178,neutral
569404245142855680,positive
570034025148108800,positive
569340645023698944,positive
568115928044404736,positive
568701051903336448,positive
569225563417620480,negative
568977439398821888,neutral
569003165984534528,positive
569494748341407744,negative
568958770849705984,positive
569648753357037569,positive
570085448271335424,positive
568589551477886977,positive
570288282413633536,positive
569554937744486400,positive
570085423801888768,positive
569827206928715776,neutral
568560904469684224,positive
570185347453329409,neutral
568837168350699520,positive
570181406787301378,neutral
570295174385016832,neutral
569158629443502081,positive
570300325917270018,negative
569576418855620608,neutral
569263837448269826,positive
567754056924672000,positive
568990399814987777,negative
570224746652160000,positive
568424307031805952,negative
569949415458213888,positive
569239823820705793,negative
568946825798905856,positive
568762267493249024,positive
569531274991239168,positive
570278619416694784,positive
568458185071132672,negative
569612143873490944,negative
568848259008962560,neutral
569373650647945216,negative
568877353478299648,negative
569661761449791488,positive
570069217879461889,positive
569555455963471872,positive
569656873315487746,positive
570194141612789760,positive
569611065820110848,positive
568595620002279424,positive
570276414567493633,positive
568412747324485632,positive
568093443823693824,positive
569169887689641984,neutral
567867090729861120,positive
569533159475277825,positive
569995961570856960,positive
568077464892628993,positive
570039635541274625,negative
568204705861652480,neutral
569030463760650241,positive
569969374875881472,positive
569526894028197888,positive
569006176186183680,positive
568964028669800448,positive
569475215832387584,negative
569878388464177152,positive
569671231001092096,positive
568490310524936192,positive
568976065210806272,positive
569922915472244736,neutral
568969970513653762,negative
569851813706539009,positive
569620598307074048,negative
568464487931613185,positive
567823930985091072,negative
569510667612504065,negative
568926018049691648,neutral
569617894666997761,negative
567716403117957120,positive
569825133705216001,neutral
569485882941509632,positive
568438528666959872,negative
569471541554978817,negative
568135319876468736,neutral
568121659988824064,positive
569615100006440960,negative
568632394929958912,positive
569837569392967680,positive
568494813655527424,positive
569724545738760192,neutral
570097432383651840,negative
568109592338518016,positive
570226143045033985,positive
569675979284721665,positive
570280436796166144,positive
569844102239531008,neutral
567842439911858176,neutral
569325511635308544,positive
569480043853946881,positive
568128399035772928,positive
569646613183885312,positive
569506823818117121,positive
567777978327633920,positive
567713896627470336,negative
567830991491997696,negative
569826411206316032,positive
567754165904887810,negative
570241403822813184,positive
568046797475553280,positive
570261349172973569,positive
568964652455092224,positive
569368286128771072,positive
569143215405674497,positive
569903377598914562,neutral
568640385117003776,neutral
569188447157661696,negative
569719964023853056,positive
569453233044885504,negative
568586882600161280,positive
569884559380238336,negative
569687244031852544,positive
569670882207129601,positive
569211529880576001,positive
569948758118526976,positive
569015669347319808,positive
569181243385909249,negative
570205323992174592,neutral
569854540494868481,positive
569678975049588737,neutral
569492459258056704,negative
569228788481069057,positive
567720839408533504,positive
568852176799277057,positive
568606485716078592,negative
569916731595972608,negative
569655603783708673,negative
569925940224139264,positive
569701646445326336,positive
569961886046760961,neutral
568169732895051777,neutral
569633562879619073,positive
569977907222880256,positive
569620494724366336,neutral
569895100526039040,neutral
570052879643381760,positive
567864832235405313,negative
569489753332191232,positive
567885719894642688,positive
569447071910105089,positive
569230983075115010,positive
567752009806131200,positive
569932216966516736,positive
568413365254488064,positive
568650439639437313,positive
569275476642013186,negative
570287408438120448,positive
569253382898126850,negative
568790336954175488,neutral
570308064185880577,positive
570064017022181376,negative
568863304975839233,positive
569548800169283586,positive
567919558649995264,negative
569866081164111873,positive
568442492569456640,neutral
570157210183069696,positive
568954266628575232,negative
570260735294607360,neutral
569330414193483776,positive
570101670882840576,negative
568793432900177920,positive
568951819969232896,positive
570063224328081408,positive
570054266267811840,positive
568216861550239744,positive
569915133113323520,positive
569721604315312129,negative
568228746697814016,positive
568835255722860544,positive
568955862124863488,neutral
569324719993827329,positive
568881148325007360,positive
569910441423417345,positive
568845724110213120,positive
569363221791928320,neutral
570278432417972224,positive
569607509167595520,positive
569954220184604672,neutral
567928302725263360,positive
569905773276307457,positive
569329401122426880,positive
568842944024875008,positive
569200619430420480,positive
568120102660341760,positive
567967872263331840,positive
568204029517553665,neutral
568130768788185088,negative
570252528245456897,neutral
570122982863060992,positive
569998019694866432,neutral
569543012914565126,positive
569975026239164416,positive
568803679018491904,negative
569631575819710464,negative
569164614921019392,neutral
568020431036420096,negative
570040802845421568,positive
569917765676601344,positive
567873519356284928,neutral
569497632361594880,negative
569958895700959232,neutral
570259311315836928,positive
568438018572300289,negative
568761996973379584,positive
569969447764566016,negative
570305603056349184,positive
569688335788036096,negative
568634603885502464,negative
568447937929289729,positive
569119503516246016,negative
569023489492955136,positive
569972513721229312,positive
568139693574848513,neutral
568954048038055936,negative
569428644432617473,positive
569993098023063552,positive
569943328701095937,negative
569172793608278016,negative
567721764285726720,positive
569343579899822081,neutral
570058986025672704,positive
569229142597771265,positive
568090890549374976,neutral
569983093341347842,positive
569194348375613441,positive
567803627714138112,positive
569579478168547328,positive
568183785558310914,positive
